position.x,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_tds,return_tds_sd,dst_int,dst_int_sd,dst_fum_rec,dst_fum_rec_sd,dst_sacks,dst_sacks_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,idp_solo,idp_solo_sd,idp_asst,idp_asst_sd,idp_pd,idp_pd_sd,idp_int,idp_int_sd,idp_fum_force,idp_fum_force_sd,idp_fum_rec,idp_fum_rec_sd,idp_td,idp_td_sd,first_name,last_name,team,position.y,age,exp
RB,16608,weighted,NA,NA,NA,NA,NA,NA,83.97872340425532,103.94469683442247,0.49645390070921985,0.7071067811865475,0,0,4.704964539007092,0.9899494936611667,22.45390070921986,9.192388155425117,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George,Holani,SEA,RB,26,-4
RB,14727,average,NA,NA,NA,NA,NA,NA,90,45.31004303683677,0.03333333333333333,0.05773502691896258,0,0,4.3,2.364318083507378,39.1,17.479416466232504,0.13333333333333333,0.23094010767585033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig,Reynolds,DET,RB,29,1
RB,14727,robust,NA,NA,NA,NA,NA,NA,95.25,14.825999999999999,0.025,0,0,0,4.225,2.8169399999999998,40.075,16.753379999999996,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig,Reynolds,DET,RB,29,1
RB,14727,weighted,NA,NA,NA,NA,NA,NA,116.15358361774746,7.071067811865475,0,0,0,0,3.0791808873720137,1.34350288425444,31.85324232081911,16.263455967290593,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Craig,Reynolds,DET,RB,29,1
RB,14083,average,NA,NA,NA,NA,NA,NA,39.25,34.294678887547555,0.15,0.21213203435596426,0,0,1.95,1.909188309203678,13.45,16.19274528917194,0.05,0.07071067811865477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Travis,Homer,CHI,RB,27,1
RB,14083,robust,NA,NA,NA,NA,NA,NA,39.25,35.95305,0.15,0.22238999999999998,0,0,1.95,2.00151,13.45,16.975769999999997,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Travis,Homer,CHI,RB,27,1
RB,14083,weighted,NA,NA,NA,NA,NA,NA,15,NA,0,NA,0,NA,0.6,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Travis,Homer,CHI,RB,27,1
RB,12923,average,NA,NA,NA,NA,NA,NA,8.2,3.111269837220809,0.6,0.565685424949238,0,0,4.55,1.3435028842544403,28.85,4.45477272147525,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.J.,Ham,MIN,RB,32,4
RB,12923,robust,NA,NA,NA,NA,NA,NA,8.2,3.26172,0.6,0.59304,0,0,4.55,1.4084699999999999,28.85,4.67019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.J.,Ham,MIN,RB,32,4
RB,12923,weighted,NA,NA,NA,NA,NA,NA,6,NA,0.2,NA,0,NA,5.5,NA,32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.J.,Ham,MIN,RB,32,4
